id,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018
3555,,10,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12
3556,,12,12,12,12,12,12,12,,,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14
3557,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,12
3558,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3559,,,,,,,,,,,,,,,,13,12,12,12,12,12,13,,,12,13,13,13
3560,,,11,12,12,12,12,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3561,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-2,12,12
3562,,,,,,,,,,,12,12,12,12,12,12,,,,,,,,,,,,
3563,,,,,,11,11,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3564,,12,,,,,,,,,16,16,16,16,16,16,,,,,,,,12,12,12,12,12
3565,12,,,,,,11,11,11,11,,,,,,,,,,,,,,,,,,
3566,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,12,12,12,12,12,12,12
3567,,12,12,12,12,12,12,,,,,,,,,,,,12,12,12,,,,,,,
3568,,,,,,,,,,12,,,,,,,,,,,,,,12,12,12,12,12
3569,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,
3570,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3571,,,,,,,,,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,,12,,
3572,,,,,12,12,12,12,12,,,10,10,10,10,10,10,10,10,10,10,10,10,,,,,
3573,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3574,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3575,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3576,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,
3577,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
3578,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12
3579,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,12,12,12,12,12,12,12
3580,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3581,,,,,,17,17,17,17,17,17,17,17,-4,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3582,,,,,,,,,16,16,16,12,12,13,14,14,14,14,14,14,15,15,16,16,16,16,16,16
3583,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,19,19,19
3584,,12,12,12,12,12,12,12,,,12,12,12,12,12,12,12,,12,12,12,,,,,,,
3585,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,
3586,,,,,,,,,,,12,12,12,12,,,,,,,,,,,,,,
3587,,,,,,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3588,,,,,,,,,,,,,,,,16,16,16,16,16,17,17,17,17,17,17,17,17
3589,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3590,,,,,,,,,,,16,16,16,16,16,16,,,,,,,,,,,,
3591,,,,12,12,12,12,,,12,12,12,12,12,12,12,12,,,,,,,,,,,
3592,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3593,,,,,,,,,,16,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,,
3594,,,,12,12,12,12,12,12,12,12,,,,,,12,12,12,12,12,12,12,12,12,,,
3595,,,,,,,,12,,,,,,,,,,,,,,12,12,12,12,12,12,12
3596,,,,,,,,,,,,,,,,17,17,17,17,17,17,17,17,,,,,
3597,,,12,12,12,12,12,12,12,12,,13,13,13,13,13,,,,13,13,13,13,13,13,13,13,13
3598,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,
3601,,6,,,,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3602,,,,,16,16,16,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3603,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3604,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3605,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,
3606,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,12,12,12
3607,,,,,,,,,,,,13,13,13,13,13,13,13,13,,,,,,,,,
3608,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,,,
3609,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,
3610,,16,16,18,18,19,19,,,,,,,,,,,,,,,,,,,,,
3611,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3612,,,,,,,,11,,11,11,,,,,,,,,,,,,,,,,
3613,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3614,,,,15,15,15,16,16,16,16,16,16,17,18,19,19,19,18,18,18,18,18,18,18,18,18,18,18
3615,,,,,,,,,,,,,,,15,15,15,15,15,15,15,,,,,,,
3616,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,,,,,
3617,,,,,,,,14,14,14,14,,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15
3618,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16
3619,,,,,,,,,,,,,,,16,16,16,17,6,18,18,18,18,18,19,19,20,20
3620,,,,,,,,,,,,,,12,12,12,12,13,16,16,16,16,16,16,16,16,16,16
3621,,,,,,,,,,14,14,14,,,,,,,,,,,,,,,,
3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16
3624,,,,,,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3625,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12
3626,,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,
3627,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3628,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3629,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,,,,,,
3630,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12
3631,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
3632,,,,,,,,,,,,,,12,,,,,,,,,,,,,,
3633,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,
3634,,,,,,9,9,11,11,11,11,11,11,11,,,,,,,,,,,,,,
3635,,,12,12,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13
3636,,,,,,,,,,,,16,16,16,16,16,,16,16,16,16,,16,16,16,16,,
3637,12,12,12,12,12,12,12,,12,12,12,12,12,12,12,12,,,,12,12,12,12,,,,,
3638,,,,12,13,13,13,,,13,-4,12,12,12,12,12,12,12,12,12,12,,,,,,,
3639,,,11,12,12,12,12,12,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3640,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,11,12
3641,,,,,,,,,,,,14,14,14,15,15,15,15,16,16,16,16,16,16,,16,,
3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,,,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,13,,,
3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,12,,,,,,,
3646,11,,12,12,,12,12,,,,,,,,,,,,,,,,,,,,,
3647,,,,,,,,12,,12,12,,,,,,,,,,,,,,,,,
3648,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12
3649,,,,12,12,12,12,12,,,,,,,,,,12,12,12,12,12,12,12,12,,,
3650,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,13,13,13,13,13,13,13,13,13,13
3651,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3652,,,,,,10,,,,,,,,,,,,10,,,,,,12,12,12,12,12
3653,,12,12,12,12,12,,,12,12,12,12,12,12,,,,,16,16,16,16,16,16,,,16,16
3654,,,,,,12,12,12,12,17,18,19,19,20,20,20,20,20,20,20,20,20,,12,12,,,
3655,,12,12,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3656,,,,,,,,,,,14,14,14,14,14,14,14,,,,,,,,,,,
3657,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,,9,9,10,10,10,10,10,10,10,11,12,12,12,12,12,12,13,13,,,,,,,,,
3660,,,,,,,,,,,,12,,12,11,11,11,,11,,11,11,11,11,11,11,11,11
3661,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,15,16,16,16,16,16,16,16,16,16,16
3662,,,,,,,,,,,,12,12,12,12,,,,,12,,,,,,,,
3663,,,,,,,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,,,,,
3664,,,,,,,17,17,,,17,17,17,17,18,,,18,18,,18,18,,,,,,
3665,,,13,13,13,13,13,13,13,13,,,,,,,,,,,,,,,,,,
3666,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,14
3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,,,,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3669,,,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,,,,,
3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,,,,,,,,,,,,,,,20,,20,20,,,,,,,,,,
3672,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,,16,,,,
3673,,,,,,,,,,,18,18,18,,,,,,,,,,,,,,,
3674,,,,,,16,17,,,18,18,18,18,,18,18,,,,18,18,,,,,,,
3675,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
3676,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14,14,14,,,,
3677,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16
3678,,,,,,,,,,,,20,20,20,20,20,,,,,,,,,,,,
3679,,,,,,,,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
3680,,,,,,,,,,,,,,,,,18,,18,18,18,18,18,18,18,18,18,18
3681,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3682,,,,,,,,,,,18,19,20,20,20,20,20,20,20,,,,,,,,,
3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,,,,,,,,,,20,20,20,,,,,,,,,,,,,,,,
3685,,,,,17,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3686,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,,,,,,,12,12
3687,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3688,,,,,,,,,16,,,,,,,,,16,,,,,,,,,,
3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,,,,,,,10,,,,,,,10,10,10,,,,,,9,9,9,9,9,9,
3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,
3694,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
3699,,,,,,,,,,,,,,12,12,12,12,,12,12,12,12,12,12,12,12,12,12
3700,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,,,,,,,,,,,,,,,,,,,,12,12,,12,12,12,12,12,12
3703,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,
3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3706,,,,,,,,,12,12,12,12,12,12,12,12,,,,12,12,12,12,12,12,12,12,12
3707,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3708,,,,,,,,,,,,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3709,,,,,,18,19,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3710,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14,14,14,14,16,16,16
3711,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,,,,,,,,,
3712,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3713,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,3,17,17,17,17,17
3714,13,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,14,14,14,14,,14,14,14
3715,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,
3716,,,,,,,12,12,12,12,12,12,12,12,13,13,13,13,,,13,13,13,13,,,,
3717,,,,,,,,,,,,12,12,12,12,12,12,12,,,12,,,12,12,12,12,
3718,,,,,,12,12,12,12,12,12,14,14,14,14,14,14,14,,14,14,14,14,14,14,14,14,14
3719,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3720,12,12,,,,13,13,13,13,13,13,13,13,13,13,13,13,,,,,,,,,,,
3721,,12,-3,,,,,,,,,,,,,,,,,,,13,,,,,,
3722,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
3723,,,,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,
3724,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,,,,
3725,12,12,12,12,12,12,12,12,12,12,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3726,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3727,,,,,,,,,,,,,12,12,12,12,13,13,14,,,,,,,,,
3728,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,,
3729,,10,,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,
3730,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,
3731,,,,,,,,12,12,12,12,12,12,12,12,,12,12,,,,,,,,,,
3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,,,,,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3735,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,
3736,,,11,11,12,12,12,12,12,12,12,12,12,11,11,11,11,11,12,12,12,12,12,12,12,12,,12
3737,,,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,13,13,13,13
3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,,,,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
3740,,,,,,,,11,,-3,95,12,12,12,10,10,12,12,12,12,12,12,12,12,,,,
3741,,,,,,,,,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13
3742,,,,,,,,,,,,,,,,12,,,,,,,,,,,,
3743,,,,,,14,14,14,14,14,14,,14,14,14,14,14,14,14,14,14,,,,,,,
3744,,,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,
3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,14,,
3747,,,,,,13,,,,14,14,14,,,,,,,,,,,,,,,,
3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,,,,,,,12,12,,,,,,,,13,13,13,13,13,,,,,,,,
3752,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,95,11,,11,11,11,,,
3753,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3754,,,13,13,13,13,13,13,13,13,13,13,13,,,,,,,,,15,15,15,15,15,15,15
3755,,,12,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12
3756,,,,,12,12,12,12,13,,,,,,,,11,11,,,,,,,,,,
3757,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16
3758,,,,,,,,,,,,,,16,16,16,16,16,,,,,,12,,,,
3759,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,16,16,16,16,16,16
3760,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,
3761,,,,,,,,,,,,,12,12,12,12,12,12,,,,,,,,,,
3762,,,,,12,12,12,12,,12,12,12,12,12,12,12,,12,12,12,,,,12,,,12,12
3763,,,,,,,,,,,,10,10,10,10,10,10,10,,,,,,,,,,
3764,12,12,12,12,,,,,,12,12,12,12,,,,,,,,,,,,,,,
3765,,,,,,,12,12,12,12,12,12,12,12,,,,,14,14,14,14,14,14,14,14,14,14
3766,,,,,,,,,,,,,,,,15,15,15,15,15,,,,,,,,
3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3769,11,11,11,11,11,11,11,11,11,11,1,,1,11,11,,11,11,,,,,13,13,13,13,13,
3770,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3771,,,,,,,,,,,11,11,11,,,,10,13,13,15,15,15,15,15,15,15,15,15
3772,,,,12,14,14,14,14,14,14,14,15,15,15,15,15,16,16,16,,,,,,,,,
3773,,,,,15,,,,,15,16,16,16,1,16,16,16,,,,,,,,,,,
3774,,,10,11,10,,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,
3775,,,,,,,,,,,,,,10,10,,,,13,13,13,13,13,13,13,13,13,13
3776,,,,,,,,,,,,,,12,12,12,12,12,12,,,,,,,,,
3777,,11,11,11,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,12
3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,12,12,13,,,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,18,18,18,18,18,18,18
3780,,,,,,,,8,8,,,,,,,,,13,13,13,13,13,,,,,,
3781,,,,,,,,,,,16,16,16,16,16,16,16,-2,,-2,-2,12,12,12,12,12,12,12
3782,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,
3783,,,,13,14,14,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3784,,,,,,,,,,,,12,12,12,12,12,,,,,,,,,,,,
3785,,,,,,,,,,,,14,,14,14,,,,,,,,,,,,,
3786,,,,,,,,12,12,12,12,12,12,12,14,12,12,12,12,14,14,14,14,14,,,,
3787,,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,,,,,,,,,,,,
3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,,,,,,,,12,12,12,12,12,12,,,,,,,,,12,12,12,12,12,12,
3790,,,,,12,,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,
3791,12,12,12,12,12,12,12,12,12,,,,,,,,,,,16,16,16,16,16,16,,,
3792,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3793,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3794,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3795,,,,,,,,,,14,,,,,,,18,18,18,18,18,18,18,18,18,,,
3796,,,,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14
3797,,,,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,
3798,,,,,,,,15,20,20,20,,20,20,20,20,20,20,20,20,20,20,,,19,19,19,19
3799,,,,,,,,,,,,,,,,,18,18,18,18,18,18,18,18,18,18,18,18
3800,,,,,,,,,,16,17,17,17,17,17,17,17,18,19,19,19,19,19,19,19,19,19,19
3801,,,,,12,12,12,14,14,,,,,,,,14,14,,,,,,,,,,
3802,,12,12,12,12,12,,,,,,12,12,12,12,12,12,12,12,,,,,,,,,
3803,,,,,,,,18,18,18,18,18,18,-4,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3804,,,,,,,,16,16,16,18,18,18,18,18,19,20,20,20,20,20,20,20,20,20,20,20,20
3805,,,,,,,,,,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3806,,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
3807,,,,,,,,,,16,16,16,16,16,16,16,16,16,17,,,,,,16,16,,16
3808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,,,,,,,,,,,,,,,,,,,,18,18,18,18,18,18,18,18,18
3810,,,,,,,,,,12,,,12,12,12,12,,,,,,,,,,,,
3811,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,,
3812,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,,,,,,,,
3813,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,,,,
3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,17,19,19,19,19,16
3817,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3818,,,,,,,,,,,,,14,14,14,14,14,14,,,,,,,14,14,14,14
3819,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,
3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,,,,12,12,12,12,12,,,12,12,,,12,12,12,12,12,0,,,,,,,,
3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,,,,,,,,,,,12,12,12,12,16,16,,14,12,12,,,,,,,,
3828,,,,,,,,,,,,,,,,,12,,,,,,,12,12,12,12,12
3829,,,,,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,16,16,16
3830,,,,,11,10,10,10,10,10,10,10,,,10,11,10,10,10,10,10,10,10,,10,10,10,10
3831,,,,,,,12,12,12,12,12,12,12,,,,,,,,,,,,,,,
3832,,,,12,12,13,14,14,14,14,14,,,,16,16,,16,,,,,,,,,,
3833,,,,,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,
3834,,,,,,,,13,13,,,,,,,,,,,,,,,,,,,
3835,,,,12,12,12,12,,,,,,,,,,,,,,,,,,,,,
3836,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,,,,,,
3837,,,12,,12,12,12,,16,16,16,16,16,,,,,,11,12,12,,,13,13,13,13,13
3838,,,,,,,,,,,,,,,,,,,,,12,12,12,,12,12,12,12
3839,,11,11,11,11,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,
3840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,10,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,,,,,
3843,,,,,12,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,
3844,,,,,,,,,,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,,
3845,,,,,,,,,,,14,14,14,14,,,,,,,,,,,,,,
3846,,,,,,,12,12,,,14,14,14,14,12,12,12,12,12,12,12,12,12,12,,,,
3847,,,,12,12,12,12,12,12,12,12,12,12,-4,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3848,,,,,,,,14,14,14,14,14,14,,,,,,,,,,,,20,,,
3849,,,,,,,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,11,11,,
3850,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12
3851,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,
3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,,,,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,
3854,,,,,,,,,,,,,,14,14,14,14,14,14,,14,14,14,14,14,14,14,14
3855,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20
3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,,,,,,,,,,,,,,,,,,20,,,,19,19,,,,,
3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3860,,,,,,,,,,,,12,14,14,14,14,14,14,14,,,,,,,16,16,16
3861,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12
3862,,,,,,,,,,12,12,12,12,13,,14,14,,,,,,,,,,,
3863,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
3864,,,,,,,20,20,20,,,,,,,,,,,,,,,,,,,
3865,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3866,,,,,,,,,15,16,16,16,16,16,16,16,16,,,,,,,,,,,
3867,,,,,,,,,16,16,,,,,,,,,,,,,,,,20,20,20
3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,15,,14,,14,14,13,13,13,13,13,13,13,13,13,13,13,13,,,,,,,,,,
3871,,,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14,14,14,14,14
3872,,,,,,,,,,,,,,,16,16,16,16,16,16,17,18,20,20,20,20,20,20
3873,,,,,,,,,,,,,,,,,,,,,,,,18,18,18,18,18
3874,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,,16,,,,,,
3875,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16
3876,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,,,,
